LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
HANSEN,IVORY,051,00,0,521430549
BECKER,JOAQUINA,077,02,1,607764367
ROBBINS,DEMETRIA,011,01,0,426429173
MCBRIDE,WILL,046,01,1,472099318
TURNER,TYRONE,053,00,0,112301742
DOUGLAS,CHARMAINE,025,02,0,790752100
BURNETT,GLYNIS,014,00,1,036374487
NICHOLSON,ALEXANDER,009,00,0,712392283
GRANT,MYRA,048,03,1,002321510
FIELDS,ANGELLA,025,03,0,029291158
DAY,BOOKER,023,01,0,044825874
HAHN,WALDO,043,00,1,211567220
WRIGHT,VERLENE,031,03,1,345746006
RANDOLPH,VALENCIA,028,01,0,011200955
LARSON,ELIANA,021,00,0,092171369
LEVINE,ARGENTINA,027,01,1,095335701
MONTGOMERY,MERIDITH,031,00,0,176377431
HARMON,GENE,014,02,0,445913661
BURCH,NATHANAEL,045,03,1,000876316
HOOPER,GIOVANNI,008,01,1,594629948
GUZMAN,FRANCES,003,03,1,076731000
ALLEN,MARYLOU,042,03,1,133080734
MAHONEY,LANELLE,041,00,1,122003282
SELLERS,MITTIE,008,02,1,943619636
MALDONADO,MOSES,024,03,1,810616059
RICH,ARETHA,047,03,0,147680667
WILKINS,TIANNA,026,02,1,019557212
SCHMIDT,ANGELICA,018,02,0,044506507
SUAREZ,JESSE,020,00,1,527092179
BERGER,DOT,021,01,0,371033221
MATA,LAWRENCE,006,01,1,513292692
FISHER,PENNIE,025,02,1,068162524
BLEVINS,JAMMIE,003,03,1,204848929
BAUER,EDA,008,02,1,280910415
SCHWARTZ,WINIFRED,050,01,0,280342687
MOSLEY,DELIA,050,03,0,181528131
DELGADO,PAOLA,029,03,0,130628045
RODRIGUEZ,RAMONA,049,09,0,584824372
VILLARREAL,MELONY,037,03,1,165369144
BENITEZ,STANTON,054,03,1,067218647
GIBSON,JUDE,010,03,1,009852855
SCOTT,BARABARA,020,02,0,112100971
GONZALEZ,RICHARD,015,00,0,053342992
ROWLAND,STEPHANIE,009,01,0,043427726
DOWNS,BRIDGET,062,02,0,388501301
KIDD,MILLIE,021,02,1,053557976
CONNER,CATINA,030,00,0,123033112
TERRY,CAROLINA,107,00,1,324031961
MOLINA,TASHA,041,00,1,001290048
SHAH,ROSANNA,014,00,0,164990170
SHEA,JUNE,006,01,1,574329353
CLINE,OMA,015,03,1,530412382
FERGUSON,ASSUNTA,052,02,0,063421917
DOUGLAS,LANNIE,014,02,1,129758871
CARR,SAMUEL,013,01,0,255093765
FULLER,SEPTEMBER,046,03,1,484716566
SMALL,TYRONE,007,04,0,420448053
SULLIVAN,DEBBRA,031,02,1,256732026
MILLER,FLAVIA,020,03,1,251097088
LAM,SINDY,035,02,0,381715899
ORTEGA,MARIAN,040,00,1,162069617
MANN,ANTOINE,042,03,0,261796983
LEVINE,FRANK,007,00,1,174918989
GAY,LENNA,060,03,1,076947479
ELLISON,VANIA,047,03,1,304972944
GALVAN,BRENT,035,07,0,025245119
HARMON,HERSCHEL,040,00,0,160630414
PRATT,CRAIG,035,03,0,167082058
COOLEY,JENIFFER,033,03,1,000175842
YANG,ALPHONSE,041,01,1,432397539
BRADSHAW,KERRY,079,02,1,540668576
COSTA,DARCI,069,01,0,220323494
RIVAS,GWENDOLYN,056,01,0,033768244
ROWLAND,ENRIQUE,001,02,1,256967234
WILCOX,CECILLE,007,00,0,132187482
KEITH,CELINE,051,03,1,383013499
HOFFMAN,ROZANNE,040,02,0,381767271
OCONNOR,ARVILLA,032,01,1,223228657
MOLINA,SHANDI,047,02,1,066662348
VINCENT,GABRIEL,049,01,0,637410088
MAXWELL,SHARA,068,00,1,122912915
RIDDLE,BOBBIE,049,00,0,028418996
VALENZUELA,ELMER,015,00,1,101186431
MORA,KILEY,040,03,1,309713753
WATERS,ANNITA,002,03,1,054983838
HURST,MORRIS,049,03,1,758954704
SLOAN,PHILLIS,024,03,0,105139781
OSBORN,PARIS,043,03,0,135613902
TANNER,CARLETTA,025,02,1,020580085
WALLER,MARLEN,039,00,1,602698407
HARPER,STEFANIA,020,01,1,103446532
HUNTER,ARMANDINA,046,00,0,003479788
COHEN,KATHARINE,052,02,0,859141896
CRAWFORD,WILFRED,070,02,1,001497508
MURILLO,XIAO,028,00,0,010925337
HARDIN,CAROL,040,00,1,734452531
PETTY,DEVON,002,01,1,195176872
QUINN,NEVADA,010,00,0,669871875
HARRINGTON,AUGUSTA,032,02,1,333282094
HENDRIX,GWEN,074,00,1,014809432
NIELSEN,SUSY,023,01,0,768805678
ALVARADO,JOETTA,069,00,1,003602201
HARDIN,DEWAYNE,020,03,1,614623879
PETERSON,MARGO,004,02,1,266931644
MEYER,DIAN,017,02,1,282937110
VEGA,WINONA,013,03,0,122175341
MERRITT,YON,033,00,0,036268492
ROY,MONTY,059,03,1,088279143
HAYES,COREEN,016,02,0,275285421
DILLON,FLOYD,043,03,1,215206769
ROY,IRINA,023,02,1,099828108
ROBBINS,EDYTHE,045,02,0,174208149
PETERS,LILLI,013,02,1,195331444
GARNER,AURORA,042,01,0,816302681
COMPTON,FRANK,011,03,1,254088468
HALE,THEOLA,040,00,1,312373825
FARRELL,HERIBERTO,037,03,1,072212531
BLAKE,ISREAL,011,07,1,143297346
AUSTIN,SOPHIA,051,02,1,100865817
SCHMIDT,DEB,060,02,1,155957894
LEACH,LULA,035,02,1,445315201
MONTGOMERY,FLORENTINA,040,02,0,091137826
GARRETT,ROCKY,012,00,0,012659235
BROWN,DOVIE,019,00,1,602081541
MCCALL,LILA,114,01,0,546549343
FROST,EHTEL,029,00,1,270820894
PEARSON,GREGG,001,02,1,017067999
MAXWELL,TERRILYN,016,02,1,355343330
DELGADO,LANE,045,03,0,587185537
MAXWELL,BIANCA,017,03,0,006296693
WEBB,CARY,046,01,1,364376901
FRYE,CARLITA,058,03,1,108326304
HENDRICKS,MEGHAN,017,02,0,293884684
CROSBY,CLYDE,049,00,0,076668413
HANSEN,BOBBI,048,06,1,235930267
GALLEGOS,AMEE,029,03,0,615543512
RICHARDS,RACHELE,042,01,1,225836053
PRATT,LEONOR,063,03,1,356618764
BRENNAN,LYDA,039,03,1,320601351
DODSON,ELANE,040,08,1,683827951
MCGEE,CONNIE,010,03,1,065567055
MCKINNEY,HAILEY,041,04,0,295785920
MONTOYA,VADA,056,00,1,165868238
CLEMENTS,KATHI,022,01,0,319771245
JORDAN,DELENA,042,08,1,221367021
HAMPTON,SVETLANA,056,01,1,511013653
HOPKINS,ERROL,050,00,0,209470783
VANCE,TAINA,032,00,1,004719917
NIELSEN,MICAH,026,01,1,451521381
VAUGHN,ALONSO,012,02,0,384051818
ODOM,SENAIDA,034,00,1,445485073
WALLS,LIDA,026,01,0,643126008
CONRAD,ELA,005,02,0,038158250
JAMES,GAYLORD,016,02,1,655141751
GRIFFITH,MAURINE,029,00,0,175850455
FRIEDMAN,LATOYA,040,03,0,006818071
WOOD,SIERRA,021,02,1,396358742
REYNOLDS,LAKIA,052,03,1,021991553
UNDERWOOD,MARC,016,03,1,480724958
TOWNSEND,TIEN,048,02,1,505292953
MCCALL,JAY,023,01,1,385460532
CURTIS,SOPHIA,048,02,0,449779619
ORTIZ,CHIA,046,08,1,095931916
BIRD,WILBER,060,03,0,570782309
JAMES,GABRIEL,026,01,0,094227031
KLEIN,GARRETT,010,03,0,105378248
JONES,JULIETTE,054,00,0,013844233
YATES,YASMIN,067,00,0,058927879
GALVAN,TOBI,033,00,1,003250465
MORENO,MARCELA,043,02,0,374230229
FULLER,ANDREW,039,00,0,243286468
HURLEY,GEORGANN,031,01,1,472633932
BYRD,STANLEY,017,03,1,114207547
PATEL,OLIVER,040,01,0,353691848
ORR,JANETTA,034,01,0,009858364
MATTHEWS,LORINE,047,01,1,071572274
SHIELDS,KENDALL,001,00,1,408229788
YORK,JANAE,060,00,0,008722578
COHEN,CAROLYN,028,01,1,207658770
SCHMITT,BERNIE,002,02,1,835816927
BURGESS,CATRICE,012,03,1,571807140
PAUL,CHASE,054,02,0,233649445
DUNCAN,COREY,006,00,1,190453552
VANG,SHANDA,026,00,1,187230619
BURCH,THEODORE,003,02,0,405433558
PETERSON,HESTER,053,00,1,512222236
CABRERA,MELISA,044,00,0,297897552
KELLER,ARDEN,025,03,1,186133787
VASQUEZ,PRESTON,026,02,0,121595900
WYATT,BENEDICT,025,01,0,005036009
HAWKINS,VEDA,040,02,1,591677625
ROLLINS,SEYMOUR,003,01,0,381713375
HERRING,CLAUDIO,030,00,1,023202126
HUFF,LEONARDO,064,03,0,257008084
BAILEY,ROSALYN,037,00,0,265999605
ARROYO,HONEY,109,03,0,025563538
MCCARTHY,ARMAND,010,01,0,061545113
JACKSON,ALPHA,023,03,0,103610669
SOLIS,CAMILLE,020,01,1,017880697
HO,SUZAN,001,00,0,001236910
HOFFMAN,LEANDRA,063,02,1,651847513
RHODES,EMMIE,012,02,0,241289776
FOLEY,DOREEN,042,01,1,165315098
DAWSON,VETA,051,00,1,179060730
OSBORN,MICAELA,090,03,1,004665831
EATON,LIN,031,00,0,784147353
VARGAS,AVRIL,058,02,0,300754409
FITZGERALD,KIZZY,031,01,0,028970241
OCONNELL,LATRISHA,056,01,0,350161043
OSBORNE,CLEMMIE,006,02,1,074764210
DOYLE,ONITA,034,02,1,033120043
MCCLURE,TONI,054,02,1,339826919
SWEENEY,COLLETTE,014,02,0,055899470
LARSON,TEMIKA,027,04,1,386804450
SELLERS,RAYMON,060,02,1,366965818
HARTMAN,RUBI,014,02,1,113696169
LIN,DEBERA,014,00,0,328776100
BRUCE,NOREEN,053,00,1,882637577
WILLIAMSON,SAMMY,027,02,0,072120813
MOYER,BETSEY,058,02,1,226445985
WALKER,KATERINE,074,03,0,064855912
RIVERA,ALPHONSO,002,02,1,718555183
CAMPOS,DIGNA,034,01,1,503872045
PETERS,JACKI,003,02,0,384519070
BARTON,DESPINA,028,01,0,154234855
MCKAY,MOIRA,021,00,1,212980902
KHAN,DENAE,036,02,1,464949704
WATERS,VONDA,005,02,1,010484546
CLAYTON,SONNY,073,03,1,453050091
FOX,RUTHA,010,01,0,179129275
RILEY,LYNWOOD,014,03,0,804609771
ARIAS,MELODI,013,00,0,033133932
HEATH,TONETTE,036,00,0,066624263
SANCHEZ,TABETHA,038,03,1,269709653
SOSA,ALISIA,016,02,1,053396112
RODGERS,FRANCESCO,017,03,1,110414791
TANNER,EMORY,060,00,0,023178685
BRYANT,ANDERA,002,03,1,036949463
ZIMMERMAN,MAGARET,029,02,1,742209285
BRADY,SIDNEY,026,01,1,046093748
PETERSON,MAXIE,079,02,0,003750519
PECK,RAELENE,045,02,0,569951660
CARR,SYDNEY,045,00,1,071489638
SANTIAGO,SAM,034,03,1,079474840
OCHOA,ALISON,036,03,1,023696138
ADAMS,KATHELEEN,080,00,0,424665518
WILLIAMSON,ROYCE,022,03,1,411312180
CHANDLER,LINDY,067,01,0,102076452
ADAMS,TANISHA,010,02,0,541866535
DAVIDSON,CAROLE,030,00,1,589430662
MOON,SHEMIKA,073,00,0,767623734
ANDRADE,FELICITAS,024,03,0,271788761
MORSE,KANDI,014,00,1,594342507
CASTRO,CARROL,048,00,0,176803526
GATES,PAULITA,057,00,0,034942989
NICHOLS,WANETTA,067,00,0,271044016
WERNER,SHAWN,074,03,1,780319601
CURTIS,HEIKE,011,01,0,358221550
HUANG,JOHNIE,059,01,1,534677706
ROTH,ELI,023,01,0,530253717
FREEMAN,BOOKER,043,03,0,020412486
KIDD,LOAN,011,00,1,001395835
HO,DENIS,052,03,1,523513742
BRAUN,LISE,026,01,0,108395193
WINTERS,ARIEL,039,01,0,833807036
MONROE,TELMA,037,02,0,007346942
PADILLA,WILFRED,035,01,1,577444272
CHRISTENSEN,STEPHEN,024,00,0,358003712
GRAVES,ARGELIA,036,01,1,087345196
ESTES,PANDORA,047,02,0,016395608
MEYERS,ANDY,055,00,0,330266827
FORD,CHELSEA,011,02,0,113209478
HOBBS,BUCK,014,02,1,624732718
WERNER,ANALISA,049,00,1,274029965
STEWART,WILHEMINA,024,03,0,067318350
CRANE,ARNULFO,002,02,0,065376806
SULLIVAN,LENARD,072,05,1,121286305
WEBB,JANICE,001,01,1,458571802
SNYDER,MARTIN,026,00,1,027227523
BRAY,ROSETTE,059,02,0,438218490
GILES,MOZELLE,056,02,0,071493004
KIDD,MARY,031,02,0,373299998
BRYANT,KANDI,021,00,0,023634637
WARE,SPARKLE,060,00,1,483990637
MENDOZA,LUCIANA,001,01,1,224314631
BUCK,GERMAINE,029,00,0,024699824
TURNER,SHERLENE,035,00,1,928111289
ALEXANDER,ARDELL,037,02,1,250273934
ELLIS,WARREN,002,01,1,631832198
MANN,HYMAN,046,01,1,128812626
SANCHEZ,GUY,021,03,0,106444245
ADAMS,EVITA,058,01,1,179873552
DELEON,FELICIDAD,052,00,1,201929569
YODER,LAURETTE,053,01,1,303132923
WALLS,TEODORA,067,00,0,196723704
STONE,SHAN,028,03,0,449426756
MORENO,KATELYNN,024,00,1,116371358
HAHN,CLAUDINE,030,00,1,080832498
LIN,MIESHA,035,00,1,708020362
ELLISON,SANDY,003,02,1,168352095
BARAJAS,SHAQUANA,054,02,0,041407421
BOYD,LEON,065,03,0,969354670
RICH,TANIKA,076,02,1,135017542
CHURCH,KATHARYN,037,01,1,498928542
FLYNN,VERNELL,005,02,1,162300870
ESPINOZA,CHARMAINE,031,03,0,956871123
JOSEPH,CALVIN,088,01,0,364056299
HINES,ELROY,057,01,1,018161414
ELLIS,PHOEBE,034,01,1,756546466
FRANK,KANESHA,053,02,1,081465845
HODGES,DUSTY,074,03,0,069952875
ATKINS,LACEY,059,03,0,116684036
WOLF,YAEKO,021,00,1,671460490
RASMUSSEN,SAMIRA,037,02,0,226604719
DONOVAN,GARRY,009,03,1,363128308
RICH,MIRIAN,052,01,0,119029790
RIVERA,KEVIN,076,02,0,716301554
PETERSEN,TESSA,037,03,0,055951933
MCMAHON,ALIZA,016,01,0,013927310
MONTGOMERY,TOMOKO,014,02,1,046961970
KOCH,BETH,034,00,0,418299760
BARNETT,SHANNA,004,09,1,121963757
BAILEY,BETHANN,011,02,1,031504698
ROMAN,EDEN,020,00,0,448442068
MCDONALD,ALI,035,01,0,034593962
CHAPMAN,ARMIDA,022,03,1,199332810
WEBER,LARAINE,114,01,1,047119494
JOHNS,JOELLA,053,03,0,017262487
SHIELDS,NANCIE,020,03,1,592879775
HOWE,MARIKO,057,02,0,082351587
SLOAN,SU,056,02,1,090970729
HOLMES,GEORGIANNA,002,00,1,139826003
BURKE,ROSSIE,027,00,0,340845713
SANDERS,JIM,015,03,0,295847398
KAISER,KAREN,042,02,0,783396414
AGUIRRE,BERTHA,050,03,1,013461904
CHERRY,ARLETTE,050,01,0,056684078
VAUGHN,DEBRA,033,01,1,182557965
FROST,CORTEZ,048,01,1,112731422
BRADFORD,DOYLE,063,00,1,131084880
SEXTON,LOUANNE,010,00,1,718290124
ROJAS,LAZARO,013,02,0,013625495
ALEXANDER,VERNELL,002,02,0,250803818
TRAN,MOHAMMAD,044,00,1,073183251
HARTMAN,EBONY,048,01,1,265273138
INGRAM,KARIE,066,00,0,141626892
TOWNSEND,JACOB,021,03,0,108860264
WONG,MARYLYNN,026,01,1,065289518
HARMON,ROYCE,058,02,0,168658300
GRAVES,FLOR,009,03,0,338860646
GOODMAN,ELVIRA,020,01,1,262783337
BREWER,JOAQUIN,002,00,0,027929643
CASEY,JIMMY,006,03,1,001016766
GEORGE,FLETCHER,016,00,1,154604339
ROBERTSON,CHERRIE,051,00,0,120986973
WEBER,JENNY,034,02,1,503458402
HENDRICKS,LALA,070,01,1,492468994
CALDERON,BARBRA,018,00,0,118852979
FARLEY,ADRIAN,050,00,1,592854849
CALDERON,JUDIE,031,00,0,359216649
BARRON,DANNIE,078,01,0,393777775
HOLMES,MURRAY,047,01,1,010224555
MULLINS,PAULETTE,035,03,0,096026476
ENGLISH,ISABELL,009,03,0,070355683
BOND,MAISHA,045,01,1,096857390
MURRAY,JULES,079,03,0,160050227
MAHONEY,KENNETH,035,02,1,023076482
RAMSEY,CRISTINA,027,03,0,242829692
LEWIS,EMMETT,002,01,1,071754409
BROOKS,EDELMIRA,009,02,1,737284760
BASS,CHRISTI,014,00,0,811599896
OWEN,TWYLA,047,03,0,167292913
KERR,KEN,052,00,0,079794278
LIVINGSTON,JEANNA,049,02,1,089805599
KNAPP,ERA,034,03,0,037286816
LITTLE,WAN,003,03,1,179064688
STEPHENS,JAYME,004,03,0,049454518
NUNEZ,JOHN,064,01,1,046713276
GOMEZ,EVALYN,076,00,1,086415883
MOLINA,VERLINE,033,02,1,495347119
SCHWARTZ,SAU,066,00,0,130633164
WOOD,CATHERYN,020,03,1,582052808
STEVENS,ALESSANDRA,020,02,1,590663488
KAISER,JESTINE,003,00,0,186099291
ROSS,MERISSA,017,02,1,160562453
COSTA,ANTOINETTE,096,00,0,064320511
SNYDER,GARLAND,039,00,0,072558509
BRAY,VERNICE,019,03,1,118372116
CARNEY,GHISLAINE,019,02,1,090586228
PACE,JESTINE,047,02,1,091805327
FARLEY,TERRI,007,01,0,020965356
RUSSO,VENA,027,01,0,405924337
KAUFMAN,KAMILAH,003,00,0,295740351
ALEXANDER,CHERRY,001,00,1,155588031
HARDY,GWENDA,008,00,1,395281381
GROSS,BRADFORD,001,01,1,275912853
PARKER,PENNI,040,02,0,135728813
MANNING,NICHOLE,015,02,1,018619759
SIMON,AMINA,047,02,1,056090361
SHIELDS,FERMIN,060,02,1,283793019
MATHEWS,DARA,053,03,0,354637372
STUART,LEIDA,020,00,0,255786641
HUGHES,THELMA,013,00,1,050603354
FARLEY,LACRESHA,046,00,1,045654684
SIMON,TORA,010,02,0,383043097
BURNS,MELONIE,029,01,0,667920989
ROBINSON,DELORES,005,02,0,001673661
MCMILLAN,LULU,050,03,1,095445845
WASHINGTON,KEITH,007,00,1,030410583
CHAN,CARMELA,014,00,1,050996038
AYERS,TORRIE,008,00,1,021224464
BALDWIN,ROBBI,050,01,1,436031211
COWAN,BRIANA,043,01,0,284749108
SANTIAGO,ANYA,049,02,0,446253227
CISNEROS,ALETHA,003,00,1,197493468
BLAKE,TAUNYA,038,01,1,328099196
OLIVER,TOSHIKO,010,03,0,318976883
LOVE,IGNACIA,018,02,0,280934963
COHEN,JESSE,005,02,0,395856890
KHAN,ERMA,015,01,0,186950944
GILL,HARRISON,081,01,0,490101559
KNOX,ANGELINE,061,01,1,265588870
MCCARTY,ANTON,031,01,1,006499561
FORBES,GUADALUPE,023,03,1,046756312
REED,KRISTEEN,017,02,1,058416951
HULL,ALIX,050,02,0,328178926
PROCTOR,DORINDA,014,00,0,417576355
BLEVINS,JANE,072,00,0,437136187
BOYLE,JOHNA,043,02,0,120530019
CUNNINGHAM,TOMMIE,009,03,0,751556788
BONILLA,KENYATTA,024,02,1,048271011
CALHOUN,DORA,056,02,1,067896875
NIXON,DELOISE,047,00,1,090251592
ROJAS,ELLENA,036,02,1,213737043
LAM,ANTONE,100,02,1,466529097
ANDRADE,KELSIE,001,03,0,256709038
CARDENAS,TRENT,012,00,0,514268327
MCGRATH,MERRIE,048,03,0,219403366
BLEVINS,DEMETRIUS,002,02,1,020614571
RIVERA,MYRA,011,01,1,179317513
PERKINS,KRISTAL,027,01,0,260722613
FRAZIER,WALDO,046,01,1,322720364
PATTERSON,LUANNA,003,02,0,016282650
COCHRAN,INOCENCIA,059,03,1,070156882
GRANT,DANNIE,010,00,1,158604117
ANTHONY,MERILYN,028,00,1,545342549
HALE,ETTIE,053,01,0,292298366
RIVERA,CORENE,030,02,0,236933272
NIXON,LIANNE,045,01,1,699716945
MCPHERSON,ROSAMOND,045,02,1,075216015
DILLON,KARON,021,00,1,699972350
PACHECO,EDGARDO,044,02,1,339882876
MCCORMICK,JOEY,031,02,1,024443472
MILLER,FRANCIS,018,02,1,151052516
DAVENPORT,JEREMY,030,02,0,257559259
LANDRY,SHAE,005,01,0,015713839
ODONNELL,ARMINDA,018,03,0,019847279
HINES,KEIKO,048,00,1,129771105
HUTCHINSON,CESAR,075,02,0,190414686
SIMPSON,ARACELY,037,03,0,044241280
BOOTH,KARMEN,025,03,1,360887584
PRESTON,JAQUELINE,053,01,0,163354988
CRUZ,DENNISE,004,00,1,436472066
SALINAS,JED,017,02,0,004075557
DALTON,MALVINA,030,00,0,057924077
PROCTOR,GLENDORA,036,03,0,098626236
SAVAGE,LUPE,015,01,0,299914447
HESTER,DEANGELO,047,00,1,070745650
REID,ELENI,001,00,0,368952374
MARTINEZ,AL,017,00,0,248431318
ABBOTT,OLLIE,016,02,0,197736795
DAUGHERTY,DANILO,059,02,1,648731775
WERNER,STEVE,035,00,0,596917339
BOONE,RALPH,054,01,0,189189247
LUCERO,GWENDOLYN,047,01,0,132300265
MONTOYA,NAKISHA,050,02,0,325059044
VELAZQUEZ,GEORGANN,004,03,1,264547686
COOPER,SHEMIKA,009,01,0,204106276
PECK,ELVIE,051,08,0,476909681
HORN,DARIN,037,01,0,076919778
HOLLOWAY,BARBRA,004,03,1,046332092
YORK,JADWIGA,034,01,1,466193764
BURNS,DALE,060,02,0,230786147
HANNA,SHANNON,056,00,0,227614447
WILLIAMSON,DARRICK,044,01,0,139754155
RAYMOND,MARCY,036,02,0,184183187
FORBES,CRISTOPHER,039,00,0,356296623
ROBINSON,ELANA,028,00,1,343113094
BARAJAS,CARYN,002,01,1,471811923
LEACH,JAMIE,005,01,0,708252806
TREVINO,JA,079,00,0,011662216
CHANG,PEDRO,021,00,1,467315898
MEJIA,KUM,023,00,1,327277501
NICHOLS,JOESPH,055,02,0,184219976
MENDOZA,FRANK,097,00,0,003172990
MORROW,SHARYL,041,00,1,349283905
LARSON,CHASIDY,025,01,1,162521378
GUTIERREZ,LON,060,02,0,797817339
SALINAS,GABRIEL,059,02,1,341006069
DODSON,BARRIE,044,00,1,278225953
BALLARD,GISELA,015,03,0,050211417
WOODS,DEWEY,059,01,0,212552172
LEON,WINONA,101,03,1,021347403
BARAJAS,TANISHA,048,03,0,038370792
CLARK,LEXIE,043,03,0,199547616
WALLER,TIA,009,00,1,003434436
DURAN,CINTHIA,049,01,1,248363161
FREY,DONELLA,038,00,1,153330110
LEWIS,JON,001,00,1,655124702
HOLMES,KELLE,018,03,1,035585802
FITZPATRICK,TU,049,00,1,034154910
EWING,KARIE,045,02,1,005960850
ALLISON,SHIRLEY,032,00,0,415949040
CONTRERAS,GASTON,052,03,0,000029077
JENKINS,ALLEN,031,00,1,003440720
GILLESPIE,FREEDA,014,03,1,099886847
PHELPS,JACKI,056,01,0,321679422
KRAMER,MAYBELL,059,02,0,563402040
VASQUEZ,NICKIE,005,01,1,016081171
HOUSTON,ALLEN,029,02,0,485435223
ANTHONY,KRISTINE,048,01,0,170105342
SLOAN,REYNALDO,017,00,1,083761043
PRINCE,LAN,049,01,1,222786959
CISNEROS,WESTON,028,00,1,169560259
LYONS,ALBERT,035,00,0,075814623
GALLOWAY,ALISIA,042,02,1,394036943
TORRES,LOUANN,016,00,1,073818962
JACOBS,JAMA,006,01,0,014125857
FUENTES,JOHNATHON,003,03,1,009138083
ROBINSON,MEG,006,02,0,127472892
MCKNIGHT,NOEL,055,03,1,396026409
BUCKLEY,BEVERLEE,001,01,1,018248562
ALI,BARTON,037,02,1,864577452
PHELPS,HORTENSE,051,01,1,006478141
ONEAL,SARAN,076,01,0,014673818
POLLARD,DIONNA,079,03,0,040353840
WISE,LATASHA,079,01,1,023185679
BAUER,MONTE,027,00,0,529442830
MORROW,TERRANCE,015,01,1,200119973
SHERMAN,REGGIE,024,03,0,099395193
DAVID,RUSSELL,049,02,0,211575631
MATHIS,MARCEL,073,03,0,041573334
GRAVES,ROSALIA,070,00,0,117375536
CONRAD,ELISEO,041,03,0,035347095
HICKMAN,CRISTINE,051,01,1,481078282
PATEL,PASTY,039,01,0,487490878
POLLARD,ELLENA,060,02,0,134313513
WARNER,MINNA,054,00,1,042261738
MULLEN,CARMAN,025,02,0,590814936
COBB,ALEX,004,01,1,065954093
WATSON,GEORGINA,075,00,1,163316041
MELTON,SAMUEL,032,01,1,715236202
WILKERSON,SOL,051,02,1,134072653
WALTON,ROY,050,03,1,070419942
PHILLIPS,LATICIA,058,00,1,439099867
TODD,MADISON,031,02,0,104353333
WARNER,JERI,031,01,0,174944211
MILLER,JOEL,006,02,0,011618482
PERKINS,OLIVA,012,00,0,190372759
MOSES,MITZIE,036,03,0,039252446
WALLS,CHUNG,042,03,1,284458375
HENRY,LASHANDA,032,03,0,005145497
RHODES,ISA,019,05,1,008016481
CARRILLO,LEO,001,00,1,591442024
RICHMOND,CATHERINE,047,03,1,447742684
CLARK,DELISA,048,01,0,574865602
LITTLE,JANITA,056,00,0,159075529
SMITH,HERSCHEL,008,00,1,308769313
OBRIEN,WINSTON,022,01,1,171395255
KEY,TOCCARA,051,02,1,000858816
VILLANUEVA,SHERRY,066,00,1,095716561
DAVIS,CHI,032,00,0,637835605
CAMPOS,SONNY,038,03,0,009117127
MOSS,MARGARET,009,01,0,168757399
WARNER,RUSTY,004,00,1,757249834
KRUEGER,VINA,015,01,0,488649124
GUZMAN,EMELDA,032,00,0,114520960
ESPINOZA,DOUGLAS,039,03,0,039889324
HUANG,LACY,053,02,0,083797776
WILCOX,MADALYN,021,01,1,245609209
STEPHENSON,MILAGRO,006,02,1,504910368
MARTIN,BERNITA,005,03,0,724353311
ALI,LES,046,01,1,390445812
BRADLEY,ANNAMARIE,027,00,0,207388669
VAZQUEZ,AMINA,053,05,0,302630260
OROZCO,JESICA,015,01,1,002772912
HOLLOWAY,DANIEL,058,00,0,337336846
PRATT,VIOLA,056,02,0,128086563
ELLISON,THUY,024,00,0,252353466
HUNTER,JULIE,036,02,0,368759524
HEATH,ADRIENE,046,02,0,425477461
CALDWELL,JESUS,055,03,1,270744109
PENNINGTON,DAISY,013,02,0,651230289
DUARTE,OTHA,033,02,1,187264871
LAMB,KIMBERLEY,049,03,0,355592893
WATKINS,MARRY,030,03,1,117280462
DOMINGUEZ,DIONNE,016,00,1,620615159
GILMORE,GRETA,021,01,1,738856480
LOGAN,MONTE,021,00,0,345335246
KRUEGER,LORIE,053,00,1,564169566
STAFFORD,BO,023,02,1,056251628
STAFFORD,ALISHA,052,02,0,027150032
BRIDGES,MYRON,043,00,1,240438751
DRAKE,COLBY,052,03,1,233155712
BARNETT,JESSIA,053,00,0,493227632
FREDERICK,MCKENZIE,047,03,1,177939031
GARDNER,XOCHITL,011,02,0,132942296
GILLESPIE,SPENCER,012,02,0,071016711
CHERRY,PARIS,015,00,0,372476662
WHEELER,BRADLEY,059,03,0,262775575
COX,REBECKA,030,00,1,787139406
CARNEY,KATRICE,042,01,0,071891385
JUAREZ,KANDRA,016,03,0,491490717
HURLEY,AYESHA,053,03,1,063768876
GREENE,YVONE,058,03,0,251128421
CHRISTIAN,ANGELIKA,053,00,0,455503885
NELSON,GLADIS,014,02,1,218680381
EWING,NILA,019,02,0,029804105
CRANE,CATHERINE,014,00,1,312573337
CARLSON,SHANTE,059,03,0,853712185
GARNER,LINH,047,02,0,036296194
MOORE,SABINA,022,00,0,219179828
SAWYER,VERDA,035,00,1,008091068
LEVY,VELDA,007,03,0,024601378
MCDANIEL,KIZZIE,005,02,1,113902205
SANTIAGO,SAGE,059,03,0,004148052
ASHLEY,SIMON,012,01,0,152874886
FARRELL,MOZELLA,046,02,0,048777517
EVANS,LUCRECIA,034,03,0,145957858
HUANG,OLIVER,010,01,1,356507471
BUCKLEY,VANESA,011,03,1,095701857
PENNINGTON,ELIDA,053,02,1,049991075
REESE,EDMUND,009,03,1,658572023
POLLARD,SHARLEEN,017,03,1,301726422
EATON,DIONE,057,00,1,221388731
WEISS,GRETTA,005,02,0,275993230
